Date,scaled_Oil,scaled_Gas,scaled_monthly_oil_price,scaled_monthly_gas_price,scaled_Revenue Oil,scaled_Revenue Gas,scaled_Total Revenue,scaled_$M Total Revenue
2011-09-01,0.07080970900059791,0.1332001719025777,0.6053211458418346,0.19253604749787956,0.4903865369821735,0.12164649602457127,0.35354175303739477,0.35329825981384055
2011-10-01,0.09516077640578413,0.25517532170918744,0.6118501591446992,0.16454622561492793,0.5262584999927311,0.13069733552482327,0.38130985647523585,0.3812221772561716
2011-11-01,0.0734940442675256,0.13855050449081974,0.7003182893985147,0.1365564037319763,0.5877034767611797,0.08215107905366635,0.400449921321842,0.40024281667341166
2011-12-01,0.08847394448881962,0.20605064639153248,0.7117440626785276,0.13061916878710772,0.619696225777829,0.09225148862137812,0.4261152998012582,0.4261432618373129
2012-01-01,0.09108407861828749,0.10406457698721816,0.7256998286134007,0.0882103477523325,0.637544127897695,0.040612177498501253,0.41501625928389163,0.4148118170781061
2012-02-01,0.06609138961271366,0.15218919013884646,0.7414510732065616,0.07463952502120441,0.6178546578045098,0.03921938528307052,0.40136138553007195,0.4014569000404695
2012-03-01,0.09844308554518189,0.1972892909559243,0.7737696890557415,0.045801526717557245,0.6975517500922565,0.024438904828511368,0.44757110009207124,0.4475920679886686
2012-04-01,0.09127176384833291,0.14570770615470696,0.750591691830572,0.027141645462256142,0.663224329855321,0.003145217538667075,0.4153925398620736,0.415216511533792
2012-05-01,0.09857839350172626,0.017174040548466496,0.6799151228270628,0.0678541136556404,0.600742902831022,0.012049099793513832,0.37797373617063856,0.3779846216106839
2012-06-01,0.09816374008650974,0.1388289001748757,0.5790418672978046,0.07039864291772688,0.496000375844169,0.033856868881058946,0.31829952144139806,0.31808984216916225
2012-07-01,0.1084078618287525,0.21206047943520812,0.624744960417857,0.11195928753180662,0.5558168139358143,0.07881127819778226,0.37785500616851053,0.377579927154998
2012-08-01,0.09633926505955737,0.23339694089092022,0.6755896515139148,0.10262934690415607,0.5933205629725385,0.07553727620808558,0.401234031118638,0.4010522055847835
2012-09-01,0.06545849755790956,0.18961313811399083,0.6786909328327757,0.10347752332485158,0.5556452526733477,0.06780085190809944,0.3728552073210911,0.37272359368676644
2012-10-01,0.12719384392445454,0.0376942350470435,0.6377213743573003,0.1433418150975403,0.5929899537138419,0.06451452072430607,0.3961234520554169,0.39619587211655194
2012-11-01,0.10576717428974236,0.1369004019168759,0.6135640251367012,0.1620016963528414,0.5408716839787172,0.10034938537713535,0.3775177221979543,0.377579927154998
2012-12-01,0.10977403571257094,0.04189584757971443,0.6244185097527135,0.14503816793893132,0.5571547157614141,0.06656485293567209,0.37330614077974866,0.37312828814245247
2013-01-01,0.10096592421881478,0.17811377464004519,0.6807312494899209,0.1441899915182358,0.6047545876533901,0.09661876639491572,0.4181602605616528,0.41804937272359366
2013-02-01,0.05596511673584825,0.1247158607156661,0.6852199461356403,0.1441899915182358,0.5493524451955474,0.08462014790300039,0.376152681077377,0.3759611493322541
2013-03-01,0.11384636872727594,0.13345018744408432,0.6658777442259038,0.18490245971162006,0.6061042136753925,0.11616552451927668,0.4277283306293308,0.42776203966005666
2013-04-01,0.11547006420580774,0.09043805425742679,0.6583693789276095,0.21543681085665822,0.6002389714189279,0.12624968271361586,0.4283199855042258,0.4281667341157427
2013-05-01,0.16775567747820885,0.1241496093000376,0.6786909328327757,0.20441051738761667,0.6910297639739018,0.12780515098500256,0.48912461865135215,0.4888709024686362
2013-06-01,0.10550528792223723,0.06854885573968117,0.6889741287847873,0.18659881255301103,0.6193960461324207,0.10062497113479872,0.42963252744026936,0.42938081748280044
2013-07-01,0.17629753783166813,0.0994669938942151,0.7616094017791561,0.16878710771840544,0.7990979562690957,0.0961545868279368,0.5466327873461578,0.5467422096317281
2013-08-01,0.1847739265932512,0.06583922784389296,0.7771158083734595,0.15267175572519087,0.8298429982372663,0.07709729862113789,0.5585324373924683,0.5584783488466208
2013-09-01,0.12339212682283818,0.05456420263962358,0.774830653717457,0.16878710771840544,0.7357823174040375,0.08518615275199402,0.49984270317405166,0.49979765277215715
2013-10-01,0.1348496554011881,0.04903548058392815,0.7279033706031177,0.1738761662425785,0.7014102123441015,0.08719172415248409,0.4779742966702346,0.4779441521651153
2013-11-01,0.12245806544540327,0.044136527405757686,0.6733861095241982,0.17048346055979646,0.625380417152739,0.08375105826912553,0.4261065940486898,0.4261432618373129
2013-12-01,0.17132606162186226,0.2651908091584072,0.7041540847139476,0.22137404580152675,0.7252525441382422,0.18035866546669205,0.5351063745878046,0.5350060704168352
2014-01-01,0.19583862562034338,0.27247774861680596,0.6795886721619195,0.26123833757421544,0.7292736886304948,0.21581917584453353,0.5535055107692997,0.5536220153783893
2014-02-01,0.07907222389538515,0.033333153141952065,0.73018852525912,0.37065309584393563,0.6251676384516003,0.2106026163087908,0.482259868486722,0.48199109672197493
2014-03-01,0.18990689939635197,0.09358284433897246,0.7300252999265486,0.27735368956743006,0.7814501288871617,0.17016119085314785,0.5677904540573232,0.5677863213273979
2014-04-01,0.18359107316668632,0.0,0.7403901085448461,0.25699745547073793,0.7847603416288542,0.12658852945675875,0.5506455431676331,0.5503844597329017
2014-05-01,0.1770089957967238,0.011543960840808998,0.7412878478739902,0.2502120441051739,0.7764012615814755,0.1259461237289617,0.544825747170951,0.5447187373532983
2014-06-01,0.15539900570475806,0.01426710309019208,0.7707500204031665,0.2510602205258694,0.7788057278927639,0.1273235947321129,0.5470290848420387,0.5471469040874141
2014-07-01,0.19928679612582767,0.2620892650083655,0.752795233820289,0.20525869380831213,0.8221601125315042,0.1661121904956787,0.5929484606133554,0.5928773775799271
2014-08-01,0.1786239617296721,0.31433170170037594,0.6952583040887945,0.19338422391857507,0.7248131104753601,0.17005224983877099,0.530241637931822,0.5301497369486039
2014-09-01,0.15772106482997028,0.2557375188187374,0.6680812862156207,0.19423240033927058,0.6657065332974436,0.15529162649970413,0.4845555582800376,0.48441926345609065
2014-10-01,0.2051966984858603,0.3379047886760529,0.5961805272178242,0.18235793044953352,0.6402021790056505,0.1664662535799974,0.4726277035703067,0.47268312424119796
2014-11-01,0.21097565766214044,0.24979796041375546,0.525912021545744,0.21119592875318072,0.5608497305401391,0.167616862852156,0.4205975228402675,0.4204775394577095
2014-12-01,0.2615197265906323,0.31888468742651566,0.3912511221741614,0.15691263782866838,0.43765598572836095,0.139371799017594,0.32649396199685665,0.3265884257385674
2015-01-01,0.15891701257491042,0.2626920051787003,0.2927446339671917,0.11535199321458867,0.2404533868134836,0.09170407605117474,0.17476831708733684,0.17482800485633349
2015-02-01,0.20573356553924582,0.4424883168413172,0.320166489839223,0.1051738761662426,0.304795490625424,0.11808159800800351,0.22907628561782192,0.22905706191825176
2015-03-01,0.3022997987839743,0.619119566891996,0.29764139394434014,0.10178117048346058,0.34203564571939193,0.14851226409877888,0.26723823083486664,0.2670983407527317
2015-04-01,0.2372690489596564,0.5560845674190558,0.3517505916918306,0.08312128922815945,0.3672934685575735,0.11664206793341263,0.2698185767218787,0.2699312019425334
2015-05-01,0.24640888318558574,0.5433175575779035,0.39108789684158984,0.10347752332485158,0.4249000893803422,0.13582264352156548,0.3164729916632747,0.3164710643464185
2015-06-01,0.21947387028768217,0.48122180567981254,0.3955765934873092,0.09754028837998302,0.4081155490150026,0.1179240132161483,0.2974165707581711,0.2974504249291785
2015-07-01,0.23152937273850205,0.5033218281136396,0.32277809516036887,0.10262934690415607,0.32636136939506344,0.1272650739205176,0.24743091408447296,0.24726831242411978
2015-08-01,0.27770430410244995,0.5415552858691217,0.2572431241328654,0.09669211195928754,0.2713929341901303,0.12835022538555624,0.21151681344397413,0.21125050586806965
2015-09-01,0.29566097936771896,0.43090246150436373,0.2785440300334612,0.08736217133163701,0.3113927403148775,0.09868038456087795,0.22483458614840537,0.22460542290570623
2015-10-01,0.30070665671498464,0.49267927465761385,0.28458336733861095,0.060220525869380814,0.3229430711999439,0.08229014360861985,0.22520862675166795,0.2250101173613922
2015-11-01,0.26258036637902815,0.4528524746132867,0.2537337794825757,0.0390161153519932,0.2576989206010581,0.05520569466142568,0.16998967559744324,0.16997167138810199
2015-12-01,0.3071839795379452,0.4297294156123219,0.2108871296825267,0.025445292620865145,0.2245834816799392,0.038884973219727406,0.1408204935455112,0.1408336705787131
2016-01-01,0.2069164189658107,0.47593228768274787,0.16591855055904675,0.055131467345207796,0.11752665809938118,0.07456136942766305,0.08576855467846153,0.08579522460542294
2016-02-01,0.2401105160470871,0.3535571130097277,0.15481922794417693,0.030534351145038163,0.11808440272949589,0.03355383698769081,0.06793953359497182,0.06798866855524077
2016-03-01,0.27794000183320455,0.42699005613862484,0.21382518566881575,0.00848176420695504,0.21329484693605322,0.02224056939647169,0.12595961891385607,0.12585997571833263
2016-04-01,0.2431527626829385,0.4021641885846958,0.2399412388802742,0.024597116200169633,0.22847550537607914,0.03449744893973013,0.1414503833960902,0.14123836503439907
2016-05-01,0.24812860366553613,0.4027142227760103,0.2885823879866155,0.024597116200169633,0.2940726861854204,0.03456871022253287,0.18491517563016066,0.1849453662484824
2016-06-01,0.16484000925331832,0.33308421874873306,0.30531298457520606,0.08142493638676845,0.25878969015534925,0.07586570605890842,0.1798803910859423,0.17968433832456493
2016-07-01,0.2127739440523424,0.47688910391727046,0.27177017873173914,0.10093299406276504,0.2502759646446717,0.12050345935801769,0.19405262134511717,0.19384864427357346
2016-08-01,0.23477676369556577,0.49781472902369606,0.2723414673957398,0.10093299406276504,0.26475707997721815,0.12448535862376901,0.20540793563259865,0.2051800890327803
2016-09-01,0.19325468012762592,0.4603083434916224,0.27609565004488695,0.11535199321458867,0.24324523079331517,0.13157504191572628,0.19431078057921589,0.19425333872925943
2016-10-01,0.22827761700864657,0.4942618054635828,0.31363747653635843,0.11450381679389315,0.3125615574937872,0.13756569792775025,0.24286499939067416,0.24281667341157426
2016-11-01,0.20286590981506458,0.40817267019301195,0.2800130580266057,0.07803223070398643,0.25407600455718077,0.08578204221783255,0.1811600379684449,0.18089842169162285
2016-12-01,0.21026419969708476,0.3925852147565929,0.3315106504529503,0.1662425784563189,0.3219039181812694,0.16538126534911146,0.2613947449281878,0.26143261837312826
2017-01-01,0.006730479644882048,0.22383688715785044,0.33583612176609806,0.14164546225614927,0.17757214281060152,0.10486094572697423,0.13897217672316728,0.1388101983002833
2017-02-01,0.07415312495908022,0.18571559853720643,0.3437525503958214,0.10347752332485158,0.23498995529687128,0.06705130621314005,0.1602104716047242,0.160259004451639
2017-03-01,0.13777405317166214,0.3105314654694751,0.30996490655349707,0.10602205258693809,0.2454303259114205,0.093262356691984,0.1787551786368666,0.17887494941319304
2017-04-01,0.0648037816391468,0.24520578306219032,0.3240838978209418,0.12468193384223919,0.20879951609176978,0.09578496269568422,0.15562068934076792,0.15540267098340754
2017-05-01,0.09561034800333468,0.290654554202018,0.3030278299192034,0.1289228159457167,0.209169578230958,0.10890395931230983,0.1616876603982401,0.1614730878186969
2017-06-01,0.08446708306599093,0.27357646556407555,0.27609565004488695,0.11450381679389315,0.17441912977143037,0.09318925697313847,0.1317048458014823,0.13152569809793607
2017-07-01,0.10789281863932576,0.3016079377907275,0.28792948665632906,0.11450381679389315,0.2016605928815859,0.09882595659579259,0.1522434012514098,0.15216511533791988
2017-08-01,0.15030531585678308,0.31903739962213873,0.2994368726026279,0.10771840542832908,0.24227025708436106,0.09639844953271239,0.17805457032969038,0.17806556050182115
2017-09-01,0.12316079386487533,0.26068242079913073,0.3139639272015017,0.11450381679389315,0.23963794701130803,0.0905964621076605,0.1737368618540612,0.17361392148927557
2017-10-01,0.09032460815252263,0.28115261218940635,0.32832775646780377,0.10602205258693809,0.23137344227048506,0.08755296224413657,0.166914128924482,0.16673411574261432
2017-11-01,0.10104885490185811,0.25643891377031536,0.3696237656084224,0.11704834605597964,0.2819788548782032,0.09184105139135933,0.20232392318992856,0.2023472278429786
2017-12-01,0.10738214022269066,0.28752327847406733,0.37974373622786256,0.10093299406276504,0.29761512382952054,0.08446937973288134,0.20940560167181202,0.20922703358963984
2018-01-01,0.1315324280794563,0.2842946994002331,0.4272423080062026,0.18999151823579308,0.36897027251522996,0.15925493075089736,0.28983954903845566,0.2897612302711453
2018-02-01,0.12509875298441342,0.21629182354578802,0.41524524606218877,0.0882103477523325,0.3502850841771723,0.06083176491378463,0.23378950972274767,0.23350870093079723
2018-03-01,0.19871937566289988,0.3460498895877311,0.4193258793764792,0.0899067005937235,0.41935851611304287,0.08572934950383136,0.290573416218044,0.2905706191825172
2018-04-01,0.1544693091001148,0.28348924392597374,0.4480535379090835,0.09923664122137404,0.41293674553085524,0.08226664883371547,0.28478476052670954,0.2849048968029138
2018-05-01,0.15126120109817687,0.34575933098543965,0.4784950624336897,0.09923664122137404,0.444177250620996,0.09403187349276569,0.31069087499899484,0.3108053419668151
2018-06-01,0.11055969481508643,0.2968981855628863,0.4612747898473843,0.11365564037319764,0.38613879834339704,0.09715229859061127,0.27364726973706344,0.27357345204370703
2018-07-01,0.153495964767554,0.3259175570373294,0.48665632906227047,0.10178117048346058,0.4555718688731818,0.09252153809669227,0.31756521678883987,0.31768514771347633
2018-08-01,0.17583050714295068,0.22711682077534556,0.46282543050681463,0.11280746395250213,0.44998034400150344,0.08248791044777413,0.30941023823778346,0.3091865641440713
2018-09-01,0.18750190958809643,0.28807196123002243,0.48053537909083494,0.11620016963528418,0.4821113513774087,0.09754536551817779,0.33736699693636585,0.33711048158640233
2018-10-01,0.2563038231044883,0.3611494768593724,0.4847792377376969,0.13994910941475824,0.5553093155124488,0.1338974836356508,0.40196512696159625,0.40186159449615544
2018-11-01,0.1973008245055804,0.3252080534735944,0.37223537092956827,0.20865139949109418,0.3614620951831471,0.1863444937602583,0.2968900398659283,0.29664103601780656
2018-12-01,0.23810272056288107,0.33002051478875716,0.31151554721292746,0.20441051738761667,0.31670918358498457,0.1839279160900219,0.266185839221739,0.2662889518413598
2019-01-01,0.2920120293138141,0.3134735402470965,0.3266955031420877,0.1255301102629347,0.3748204729369813,0.11080313578643473,0.27221115241141025,0.2719546742209632
2019-02-01,0.22559764651451064,0.18998478283785214,0.35583122500612097,0.0899067005937235,0.36350148375842006,0.057401029867978834,0.24101785374943538,0.24079320113314445
2019-03-01,0.3418970175507514,0.36346043132410943,0.38194727821757934,0.11195928753180662,0.4908883523913511,0.10894900373112694,0.3482391241498146,0.3480372318899231
2019-04-01,0.3427306891539761,0.3430740289261225,0.4285481106667755,0.08651399491094147,0.5592567782405198,0.08215815283758705,0.38161794873651267,0.3816268717118576
2019-05-01,0.4392620042163705,0.3620076383126518,0.4038194727821758,0.08566581849024599,0.6055642790420964,0.08477326883353138,0.4134395803956763,0.4131930392553622
2019-06-01,0.4531681703308934,0.466219521754055,0.3534644576838325,0.06530958439355386,0.53472530732551,0.08315730543803317,0.36581858895979036,0.3658437879401052
2019-07-01,0.5015953244553856,0.4043859483157062,0.37541826491471475,0.06276505513146735,0.6096651947661957,0.07074613040788309,0.40992991565662784,0.40995548360987455
2019-08-01,0.5774026983025399,0.4681453171413359,0.35468864767811964,0.050042408821034806,0.6320874349518959,0.06831042424834403,0.4236951993322924,0.42371509510319716
2019-09-01,0.5664689424592003,0.5040448460309694,0.37215375826328245,0.07888040712468194,0.6557691118833517,0.10314505932008898,0.4548342052110267,0.45487656819101574
2019-10-01,0.654606799443055,0.5698894796163005,0.347751571043826,0.05937234944868533,0.6775542487726502,0.09357072698048842,0.4650096723007344,0.46499392958316466
2019-11-01,0.600732408874456,0.5354697724453141,0.3728066595935689,0.08651399491094147,0.6843310280463565,0.11656176584955406,0.479699668209735,0.4795629299878592
2019-12-01,0.6198763023390818,0.6047308346194493,0.3960662694850241,0.050042408821034806,0.7444655590744206,0.08877111762626137,0.5071829811958537,0.5070821529745043
2020-01-01,0.7007380830790854,0.6882062939047562,0.3768056802415735,0.0330788804071247,0.7724610893452557,0.0814629294623871,0.5224761394209114,0.5224605422905707
2020-02-01,0.5782232755873894,0.25728220943464053,0.3198400391740798,0.02374893977947412,0.5680172662415226,0.015026974968074605,0.3576269772073467,0.3577498988263861
2020-03-01,0.6585743779107579,0.5120710206310122,0.1457602219864523,0.013570822731128085,0.2776867471054805,0.03740343360486638,0.17532371998150828,0.17523269931201946
2020-04-01,0.5272339998341385,0.6903712933506678,0.04243858646861992,0.009329940627650551,0.0411764223207613,0.05397903286491228,0.02608155489273431,0.025900445163901248
2020-05-01,0.23884909671027077,0.404142689950997,0.1404553986778748,0.010178117048346064,0.09924502366706783,0.021171365634566466,0.04997052399399418,0.04977741804937269
2020-06-01,0.4565028567437922,0.2988253323855268,0.2200277483065372,0.0,0.31740713755104766,0.0,0.1850244738607493,0.1849453662484824
2020-07-01,0.49865783236653616,0.8313138384277943,0.239614788215131,0.01187446988973706,0.37371303267802525,0.07378899648517202,0.2550517672772816,0.25495750708215303
2020-08-01,0.5060954052036822,0.838145344170043,0.2529176528197176,0.05682782018659879,0.40100475605271957,0.13247150108380412,0.29916425787075285,0.2990692027519224
2020-09-01,0.37102751116290644,0.6562934993256337,0.2308006202562638,0.024597116200169633,0.2877238578054475,0.06742191248607625,0.19529108061290942,0.19506272764063137
2020-10-01,0.45247417145700486,0.8376101757676828,0.22892352893169016,0.06446140797285838,0.3298424447882077,0.1422115926898075,0.2563687648815931,0.25617159044921084
2020-11-01,0.4493053464101926,0.7497384972579377,0.24149187953970452,0.08312128922815945,0.3486484298773975,0.15074797012061764,0.27260884488354176,0.27235936867664917
2020-12-01,0.41810595049474697,0.7263802885044206,0.2911123806414756,0.08142493638676845,0.40925526656974764,0.14460136348210983,0.31001006912230755,0.30999595305544314
2021-01-01,0.4164517016066729,0.887253802263384,0.3317554884518077,0.09160305343511452,0.47234280924403926,0.1862164579977164,0.3702494952863016,0.37029542695265083
2021-02-01,0.2127259315516331,0.37112712411852633,0.3892108055170162,0.3155216284987277,0.39463640507044784,0.2968800778274906,0.3679088546394722,0.367867260218535
2021-03-01,0.5568795366357205,0.7850569089429884,0.4160613727250469,0.08396946564885499,0.7280326853139596,0.15802416986211582,0.5270355620320261,0.5269121813031161
2021-04-01,0.5077889370468821,0.813166764420491,0.41108300008161264,0.08736217133163701,0.6765442222713028,0.1672936519346036,0.49705765919237677,0.4969647915823554
2021-05-01,0.5373690022565875,0.5040826862210355,0.43923936995021623,0.10856658184902462,0.7524110644570091,0.13347570482375481,0.5322828475537295,0.5321732092270336
2021-06-01,0.37057357479256414,0.45535803576979106,0.48992083571370276,0.13825275657336727,0.6762334522207717,0.15308143607334063,0.4905447979585317,0.49048968029138007
2021-07-01,0.46019108975282297,0.5746154490684556,0.49897984167142734,0.18744698897370654,0.7807948745397452,0.23232734936840171,0.594944682959393,0.5949008498583569
2021-08-01,0.3957714081193503,0.6028550423404699,0.460132212519383,0.20695504664970316,0.6554397501006668,0.26110488939224186,0.5247155105385842,0.5244840145690005
2021-09-01,0.38233227269354497,0.536233333423429,0.4921243777034196,0.2994062765055132,0.6913373086785662,0.3396108385635251,0.5833233361384349,0.5831647106434642
2021-10-01,0.37557123963912054,0.4335499233736151,0.5723496286623684,0.3290924512298558,0.8056047092445592,0.3325161342255104,0.6558335156913035,0.6556050182112505
